Tier,FICO,Approve_Date,Term,Amount,Previous Rate,Car Type,Competition Rate,Rate,Partner,Outcome
1,761,6/3/03,36,11300,6.75,R,4.59,4.54,1,0
1,780,6/4/03,36,11300,7.25,R,4.59,4.54,1,1
1,802,6/5/03,36,11300,7.99,R,4.59,4.54,3,1
1,760,6/10/03,36,11300,6.5,R,4.39,4.54,3,0
1,775,6/10/03,36,11469,7.24,R,4.39,4.54,3,0
1,791,6/4/03,36,11500,5.45,R,4.59,4.54,1,0
1,771,6/6/03,36,11550,6.8,R,4.59,4.54,3,1
1,752,6/11/03,36,11600,7.34,R,4.39,4.54,1,1
1,794,6/6/03,36,11658,8,R,4.59,4.54,1,0
1,779,6/9/03,36,11738,6.99,R,4.59,4.54,3,0
1,775,6/11/03,36,11760,7.75,R,4.39,4.54,1,1
1,794,6/4/03,36,11775,10,R,4.59,4.54,1,1
1,745,6/6/03,36,11800,5.9,R,4.59,4.54,1,0
1,763,6/6/03,36,11800,10.4,R,4.59,4.54,1,0
1,754,6/10/03,36,11800,10.99,R,4.39,4.54,1,0
1,765,6/10/03,36,11800,7,R,4.39,4.54,3,0
1,774,6/10/03,36,11800,5.63,R,4.39,4.54,3,1
1,769,6/4/03,36,12000,7.5,R,4.59,4.54,1,1
1,745,6/3/03,36,12009,7.24,R,4.59,4.54,1,1
1,757,6/4/03,36,12200,7.3,R,4.59,4.54,3,0
1,770,6/10/03,36,12200,8.64,R,4.39,4.54,1,0
1,741,6/2/03,36,12300,7,R,4.59,4.54,1,1
1,748,6/5/03,36,12300,10,R,4.59,4.54,1,0
1,752,6/7/03,36,12300,8,R,4.59,4.54,3,0
1,807,6/9/03,36,12300,7.6,R,4.59,4.54,3,0
1,739,6/10/03,36,12300,6.9,R,4.39,4.54,3,0
1,787,6/10/03,36,12300,6.99,R,4.39,4.54,3,0
1,752,6/10/03,36,12300,8,R,4.39,4.54,3,0
1,755,6/3/03,36,12600,8.34,R,4.59,4.54,1,1
1,768,6/3/03,36,12700,6.99,R,4.59,4.54,1,0
1,765,6/4/03,36,12733,6.49,R,4.59,4.54,1,1
1,758,6/10/03,36,12744,7.75,R,4.39,4.54,1,1
1,750,6/3/03,36,12800,7.15,R,4.59,4.54,3,0
1,769,6/9/03,36,13085,6.79,R,4.59,4.54,1,0
1,751,6/9/03,36,13117,6.7,R,4.59,4.54,3,1
1,768,6/9/03,36,13250,8.24,R,4.59,4.54,2,0
1,788,6/3/03,36,13300,8.78,R,4.59,4.54,3,1
1,749,6/3/03,36,13300,8.5,R,4.59,4.54,1,0
1,744,6/6/03,36,13300,9.9,R,4.59,4.54,1,0
1,783,6/6/03,36,13300,6.49,R,4.59,4.54,2,0
1,788,6/7/03,36,13300,8,R,4.59,4.54,3,1
1,760,6/10/03,36,13300,9.5,R,4.39,4.54,1,0
1,789,6/10/03,36,13300,7.69,R,4.39,4.54,1,1
1,777,6/10/03,36,13300,7,R,4.39,4.54,1,0
1,742,6/2/03,36,13331,7.75,R,4.59,4.54,1,0
1,734,6/10/03,36,13500,5.95,R,4.39,4.54,3,1
1,800,6/10/03,36,13500,10.75,R,4.39,4.54,1,0
1,771,6/10/03,36,13504,8.49,R,4.39,4.54,2,0
1,809,6/10/03,36,13578,7.25,R,4.39,4.54,2,0
1,788,6/2/03,36,13600,5.9,R,4.59,4.54,3,0
1,775,6/6/03,36,13600,7.9,R,4.59,4.54,3,0
1,785,6/6/03,36,13900,8,R,4.59,4.54,1,0
1,807,6/10/03,36,13900,6.75,R,4.39,4.54,1,0
1,761,6/2/03,36,14000,6.9,R,4.59,4.54,2,0
1,779,6/10/03,36,14100,5.59,R,4.39,4.54,1,1
1,780,6/2/03,36,14185.84,7.25,R,4.59,4.54,3,0
1,734,6/5/03,36,14300,5.9,R,4.59,4.54,3,0
1,796,6/10/03,36,14300,5.35,R,4.39,4.54,3,0
1,795,6/9/03,36,14385,6.25,R,4.59,4.54,1,1
1,798,6/10/03,36,14500,6.39,R,4.39,4.54,2,0
1,773,6/5/03,36,14542,6.75,R,4.59,4.54,1,1
1,764,6/6/03,36,14587,9.46,R,4.59,4.54,3,0
1,733,6/6/03,36,14618,7,R,4.59,4.54,1,1
1,775,6/5/03,36,14650,6.49,R,4.59,4.54,1,1
1,753,6/7/03,36,14755,7.9,R,4.59,4.54,3,0
1,757,6/3/03,36,14800,7.5,R,4.59,4.54,1,0
1,764,6/2/03,36,14800,7.25,R,4.59,4.54,1,1
1,734,6/6/03,36,14800,7,R,4.59,4.54,1,0
1,760,6/7/03,36,14800,7.9,R,4.59,4.54,1,0
1,767,6/2/03,36,15300,8.75,R,4.59,4.54,1,0
1,768,6/3/03,36,15300,6.04,R,4.59,4.54,2,0
1,767,6/6/03,36,15300,7,R,4.59,4.54,3,0
1,785,6/10/03,36,15300,5.25,R,4.39,4.54,2,0
1,772,6/10/03,36,15300,6.9,R,4.39,4.54,2,0
1,765,6/10/03,36,15300,5.9,R,4.39,4.54,1,0
1,771,6/10/03,36,15300,6.75,R,4.39,4.54,2,0
1,794,6/10/03,36,15300,7.5,R,4.39,4.54,3,1
1,780,6/6/03,36,15326,6.56,R,4.59,4.54,1,1
1,746,6/4/03,36,15530,12,R,4.59,4.54,3,0
1,778,6/6/03,36,15627,6.99,R,4.59,4.54,1,0
1,784,6/10/03,36,15720,6.74,R,4.39,4.54,3,0
1,774,6/9/03,36,15750,7,R,4.59,4.54,1,0
1,800,6/4/03,36,15800,8.3,R,4.59,4.54,3,0
1,796,6/6/03,36,15800,5.9,R,4.59,4.54,3,1
1,765,6/6/03,36,15978,6,R,4.59,4.54,2,0
1,806,6/10/03,36,16085,8.5,R,4.39,4.54,3,1
1,766,6/2/03,36,16300,7.2,R,4.59,4.54,3,0
1,796,6/3/03,36,16300,7.9,R,4.59,4.54,1,1
1,771,6/10/03,36,16318,7.99,R,4.39,4.54,1,1
1,765,6/4/03,36,16440,6.65,R,4.59,4.54,1,1
1,771,6/10/03,36,16532,6.69,R,4.39,4.54,2,0
1,796,6/9/03,36,16600,6.74,R,4.59,4.54,1,0
1,809,6/6/03,36,16687,7.37,R,4.59,4.54,1,0
1,777,6/10/03,36,16700,6,R,4.39,4.54,2,0
1,769,6/9/03,36,16800,5.24,R,4.59,4.54,2,0
1,783,6/3/03,36,16828,6.49,R,4.59,4.54,3,0
1,809,6/2/03,36,16935,8.5,R,4.59,4.54,1,1
1,732,6/3/03,36,17100,6.03,R,4.59,4.54,3,1
1,771,6/5/03,36,17300,9.5,R,4.59,4.54,2,0
1,741,6/5/03,36,17500,7.5,R,4.59,4.54,1,0
1,777,6/10/03,36,17700,7,R,4.39,4.54,1,0
1,750,6/2/03,36,17800,7.88,R,4.59,4.54,1,1
1,739,6/6/03,36,17800,8,R,4.59,4.54,1,0
1,739,6/3/03,36,18000,7.99,R,4.59,4.54,1,0
1,781,6/6/03,36,18040,7.5,R,4.59,4.54,3,0
1,738,6/5/03,36,18150,6.48,R,4.59,4.54,3,1
1,785,6/5/03,36,18300,8,R,4.59,4.54,1,0
1,730,6/6/03,36,18300,9.25,R,4.59,4.54,3,0
1,792,6/6/03,36,18786,7.45,R,4.59,4.54,2,0
1,784,6/3/03,36,18800,7.5,R,4.59,4.54,1,0
1,781,6/4/03,36,18800,5.29,R,4.59,4.54,1,1
1,800,6/10/03,36,18915,6.25,R,4.39,4.54,3,1
1,762,6/11/03,36,18946,7.39,R,4.39,4.54,1,1
1,779,6/6/03,36,19000,6.9,R,4.59,4.54,3,0
1,781,6/6/03,36,19101,6.49,R,4.59,4.54,3,0
1,753,6/5/03,36,19200,7.59,R,4.59,4.54,1,1
1,756,6/2/03,36,19300,5.99,R,4.59,4.54,1,1
1,764,6/5/03,36,19700,7.9,R,4.59,4.54,1,0
1,763,6/10/03,36,19900,7.09,R,4.39,4.54,1,1
1,797,8/13/03,36,8800,6,R,4.75,4.53,1,0
1,781,12/17/03,36,11600,6,R,4.75,4.53,1,0
1,757,12/18/03,36,11900,6,R,4.75,4.53,1,0
1,796,4/20/04,36,11919,6,R,4.55,4.53,1,0
1,753,12/11/03,36,13000,6,R,4.75,4.53,2,0
1,811,12/17/03,36,13400,6,R,4.75,4.53,1,1
1,781,4/22/04,36,14000,6,R,4.55,4.53,3,0
1,737,1/1/04,36,15000,6,R,4.75,4.53,3,0
1,745,12/9/03,36,16000,6,R,4.75,4.53,2,0
1,744,1/12/04,36,17000,6,R,4.75,4.53,2,0
1,729,1/2/04,36,17300,6,R,4.75,4.53,2,1
1,736,1/12/04,36,18200,6,R,4.75,4.53,1,0
1,733,8/7/03,36,7100,5.99,R,4.75,4.52,3,1
1,787,1/9/04,36,8000,5.99,R,4.75,4.52,1,0
1,784,12/27/03,36,8900,5.99,R,4.75,4.52,1,0
1,768,5/6/04,36,10189.98,5.99,R,4.65,4.52,1,1
1,787,5/9/04,36,10259.43,5.99,R,4.75,4.52,1,1
1,732,4/21/04,36,14842,5.99,R,4.55,4.52,1,0
1,718,12/22/03,36,16000,5.99,R,4.75,4.52,2,1
1,788,1/4/04,36,16468,5.99,R,4.75,4.52,2,0
1,759,4/22/04,36,16961,5.99,R,4.55,4.52,1,1
1,774,1/11/04,36,10800,9,R,4.75,4.5,1,0
1,808,7/22/03,36,12831,7.99,R,4.39,4.5,1,1
1,739,7/3/03,36,6300,7,R,4.39,4.49,3,0
1,796,7/30/03,36,6300,9.99,R,4.49,4.49,3,0
1,750,7/31/03,36,6300,7,R,4.49,4.49,3,0
1,753,8/1/03,36,6300,6.74,R,4.49,4.49,1,0
1,769,8/2/03,36,6400,9,R,4.49,4.49,3,0
1,752,7/30/03,36,6800,8.75,R,4.49,4.49,3,1
1,786,8/1/03,36,7300,8,R,4.49,4.49,1,1
1,758,7/30/03,36,7400,10.5,R,4.49,4.49,1,1
1,761,7/31/03,36,7693,5.99,R,4.49,4.49,3,1
1,764,7/29/03,36,7800,8.25,R,4.49,4.49,1,1
1,747,7/29/03,36,7998,6,R,4.49,4.49,1,1
1,755,7/29/03,36,8150,6.82,R,4.49,4.49,1,1
1,763,7/29/03,36,8300,8,R,4.49,4.49,1,0
1,791,7/30/03,36,8300,9.9,R,4.49,4.49,1,0
1,779,7/31/03,36,8300,5.99,R,4.49,4.49,3,1
1,734,7/31/03,36,8300,8.64,R,4.49,4.49,3,0
1,731,8/1/03,36,8300,6.29,R,4.49,4.49,3,0
1,733,7/29/03,36,8435,6,R,4.49,4.49,1,0
1,755,7/28/03,36,8450,6.4,R,4.49,4.49,3,0
1,747,8/2/03,36,8800,8.3,R,4.49,4.49,1,0
1,748,8/1/03,36,8950,7,R,4.49,4.49,1,1
1,784,8/2/03,36,8971,7.5,R,4.49,4.49,1,0
1,784,8/2/03,36,8971,7.5,R,4.49,4.49,1,0
1,780,7/30/03,36,9300,8,R,4.49,4.49,1,1
1,758,7/31/03,36,9300,9.25,R,4.49,4.49,1,0
1,774,7/29/03,36,9400,20,R,4.49,4.49,3,1
1,731,7/30/03,36,9439,7.9,R,4.49,4.49,3,0
1,798,7/31/03,36,9500,8.1,R,4.49,4.49,1,0
1,762,8/2/03,36,9630,10.49,R,4.49,4.49,3,0
1,742,7/29/03,36,9700,10.5,R,4.49,4.49,1,1
1,751,7/29/03,36,9850,8,R,4.49,4.49,3,0
1,796,7/31/03,36,10100,6,R,4.49,4.49,1,0
1,737,7/30/03,36,10260,10,R,4.49,4.49,3,1
1,746,7/31/03,36,10282,12,R,4.49,4.49,1,1
1,741,7/31/03,36,10285,8.5,R,4.49,4.49,1,1
1,751,7/29/03,36,10300,7.57,R,4.49,4.49,1,0
1,771,7/30/03,36,10552,6.45,R,4.49,4.49,3,1
1,752,8/1/03,36,10717,11.75,R,4.49,4.49,3,1
1,733,7/31/03,36,10768,6.49,R,4.49,4.49,1,0
1,774,7/30/03,36,10800,8.25,R,4.49,4.49,1,1
1,744,7/30/03,36,10800,9.5,R,4.49,4.49,3,1
1,749,7/31/03,36,10800,8.9,R,4.49,4.49,3,0
1,777,7/30/03,36,10830,7.99,R,4.49,4.49,3,1
1,773,8/2/03,36,10900,10.5,R,4.49,4.49,1,1
1,754,7/30/03,36,10907,7.99,R,4.49,4.49,1,1
1,788,8/1/03,36,11050,8.9,R,4.49,4.49,1,1
1,747,8/2/03,36,11269,7.99,R,4.49,4.49,1,1
1,747,7/29/03,36,11300,6.9,R,4.49,4.49,1,0
1,790,7/29/03,36,11300,9.89,R,4.49,4.49,3,0
1,756,7/30/03,36,11300,8.5,R,4.49,4.49,1,0
1,767,7/30/03,36,11400,6.99,R,4.49,4.49,1,0
1,766,7/30/03,36,11600,8.5,R,4.49,4.49,1,0
1,742,7/30/03,36,11626,8,R,4.49,4.49,3,1
1,735,7/29/03,36,11742,12.2,R,4.49,4.49,1,1
1,751,7/31/03,36,11920,7,R,4.49,4.49,1,1
1,780,8/2/03,36,12116,6.75,R,4.49,4.49,1,0
1,777,7/30/03,36,12200,7.99,R,4.49,4.49,3,0
1,795,6/3/03,36,12300,4.99,R,4.59,4.49,3,0
1,776,7/29/03,36,12300,6.95,R,4.49,4.49,1,0
1,783,7/30/03,36,12300,7,R,4.49,4.49,2,1
1,754,7/29/03,36,12349,7.99,R,4.49,4.49,1,0
1,787,8/1/03,36,12473,6.25,R,4.49,4.49,1,1
1,758,7/29/03,36,12600,6.75,R,4.49,4.49,1,1
1,758,7/30/03,36,12683,10,R,4.49,4.49,3,0
1,788,7/31/03,36,12686,7,R,4.49,4.49,2,0
1,754,8/1/03,36,12900,7.99,R,4.49,4.49,1,1
1,742,7/29/03,36,13000,6.49,R,4.49,4.49,1,1
1,733,12/11/03,36,13000,5.96,R,4.75,4.49,2,0
1,758,7/30/03,36,13050,12,R,4.49,4.49,1,1
1,796,7/31/03,36,13200,7.15,R,4.49,4.49,1,1
1,755,7/29/03,36,13300,6.74,R,4.49,4.49,2,0
1,754,7/29/03,36,13300,7,R,4.49,4.49,1,0
1,760,8/1/03,36,13300,6.74,R,4.49,4.49,1,1
1,808,8/2/03,36,13500,9.75,R,4.49,4.49,3,1
1,745,7/30/03,36,13542,7.74,R,4.49,4.49,1,1
1,789,7/31/03,36,13700,6.7,R,4.49,4.49,1,1
1,752,7/31/03,36,13700,6.4,R,4.49,4.49,1,0
1,752,7/31/03,36,13700,6.4,R,4.49,4.49,3,1
1,791,8/2/03,36,14300,11,R,4.49,4.49,3,1
1,767,8/2/03,36,14652,6.9,R,4.49,4.49,1,1
1,790,8/1/03,36,14682,6.35,R,4.49,4.49,3,0
1,786,7/29/03,36,14800,6.84,R,4.49,4.49,1,0
1,736,7/30/03,36,14800,14.25,R,4.49,4.49,1,0
1,784,7/30/03,36,14890,10.5,R,4.49,4.49,2,0
1,731,7/25/03,36,15330,8.85,R,4.49,4.49,3,0
1,796,7/30/03,36,15430,9.49,R,4.49,4.49,1,0
1,731,7/23/03,36,16000,7.56,R,4.39,4.49,1,0
1,792,7/31/03,36,16000,6.29,R,4.49,4.49,1,0
1,761,7/31/03,36,16100,8.25,R,4.49,4.49,2,0
1,778,7/30/03,36,16300,6.5,R,4.49,4.49,2,0
1,785,7/30/03,36,16300,7.99,R,4.49,4.49,2,0
1,758,7/31/03,36,16377,7.25,R,4.49,4.49,3,1
1,796,7/29/03,36,16378,7,R,4.49,4.49,2,0
1,759,7/30/03,36,16800,6.85,R,4.49,4.49,1,0
1,794,7/30/03,36,17016,6.75,R,4.49,4.49,1,1
1,768,7/31/03,36,17312,6.9,R,4.49,4.49,1,0
1,772,7/29/03,36,17502,5.99,R,4.49,4.49,1,1
1,769,7/30/03,36,17800,6.75,R,4.49,4.49,1,0
1,740,7/31/03,36,18012,9,R,4.49,4.49,3,0
1,763,8/1/03,36,18018,7.9,R,4.49,4.49,1,0
1,797,7/24/03,36,18050,6.75,R,4.39,4.49,1,0
1,785,7/30/03,36,18300,6.5,R,4.49,4.49,2,0
1,766,7/31/03,36,18300,6.4,R,4.49,4.49,1,1
1,781,7/30/03,36,18606,8.5,R,4.49,4.49,1,1
1,737,8/1/03,36,18630,7.62,R,4.49,4.49,1,0
1,753,7/30/03,36,19092,6.72,R,4.49,4.49,1,0
1,793,7/31/03,36,19700,6.88,R,4.49,4.49,2,0
1,780,7/29/03,36,19933,6.5,R,4.49,4.49,1,1
1,769,1/1/04,36,5000,5.95,R,4.75,4.48,3,0
1,777,6/17/03,36,6300,9.75,R,4.39,4.48,3,1
1,783,6/12/03,36,6600,6.5,R,4.39,4.48,1,0
1,785,6/12/03,36,7070,9.75,R,4.39,4.48,1,1
1,772,6/14/03,36,7300,6.88,R,4.39,4.48,3,0
1,739,6/17/03,36,7300,5.63,R,4.39,4.48,1,0
1,735,6/17/03,36,7300,7.9,R,4.39,4.48,1,1
1,755,6/12/03,36,7332,5.9,R,4.39,4.48,3,0
1,772,6/16/03,36,7852,8.5,R,4.39,4.48,1,0
1,744,4/21/04,36,7980,5.95,R,4.55,4.48,1,1
1,805,6/14/03,36,8100,6.74,R,4.39,4.48,3,0
1,790,6/13/03,36,8200,7.09,R,4.39,4.48,1,0
1,740,6/14/03,36,8300,7.99,R,4.39,4.48,3,0
1,744,4/21/04,36,8353,5.95,R,4.55,4.48,1,1
1,771,6/17/03,36,8565,5.25,R,4.39,4.48,3,0
1,777,6/12/03,36,8600,8.3,R,4.39,4.48,3,0
1,761,6/17/03,36,8800,7.59,R,4.39,4.48,3,0
1,797,6/16/03,36,8900,6.29,R,4.39,4.48,1,0
1,771,6/12/03,36,9000,7.75,R,4.39,4.48,1,0
1,758,6/17/03,36,9050,8.75,R,4.39,4.48,1,1
1,732,6/17/03,36,9195,11.75,R,4.39,4.48,3,0
1,734,6/12/03,36,9300,6.75,R,4.39,4.48,3,1
1,807,4/25/04,36,9500,5.95,R,4.65,4.48,3,0
1,742,6/12/03,36,9695,9.65,R,4.39,4.48,1,1
1,730,6/6/03,36,10036,4.5,R,4.59,4.48,3,0
1,756,6/17/03,36,10072,6.2,R,4.39,4.48,3,1
1,731,6/14/03,36,10300,6.8,R,4.39,4.48,1,0
1,772,6/17/03,36,10300,8.95,R,4.39,4.48,3,1
1,750,6/17/03,36,10300,7.5,R,4.39,4.48,1,0
1,753,6/17/03,36,10300,13.5,R,4.39,4.48,3,0
1,749,6/17/03,36,10300,8.1,R,4.39,4.48,3,1
1,798,6/17/03,36,10611,7.99,R,4.39,4.48,3,1
1,731,6/17/03,36,10662,7.38,R,4.39,4.48,3,1
1,758,7/29/03,36,10750,5.95,R,4.49,4.48,1,1
1,774,6/20/03,36,11169,6.7,R,4.39,4.48,3,0
1,758,6/16/03,36,11200,10.25,R,4.39,4.48,1,0
1,758,6/12/03,36,11300,7.9,R,4.39,4.48,1,1
1,756,6/13/03,36,11300,8.5,R,4.39,4.48,3,0
1,756,6/14/03,36,11300,9.1,R,4.39,4.48,3,0
1,735,6/17/03,36,11300,5.19,R,4.39,4.48,1,0
1,777,6/13/03,36,11497,9.34,R,4.39,4.48,3,0
1,747,6/17/03,36,12089,8.61,R,4.39,4.48,3,1
1,770,6/12/03,36,12176,8.64,R,4.39,4.48,1,1
1,761,6/16/03,36,12300,7.25,R,4.39,4.48,1,0
1,763,6/17/03,36,12300,7.25,R,4.39,4.48,3,0
1,772,12/30/03,36,12600,5.95,R,4.75,4.48,1,1
1,742,6/16/03,36,12800,6.5,R,4.39,4.48,3,0
1,789,6/12/03,36,13069,9.5,R,4.39,4.48,3,0
1,779,6/14/03,36,13200,8.5,R,4.39,4.48,1,0
1,807,6/16/03,36,13233,8.5,R,4.39,4.48,3,0
1,750,6/12/03,36,13300,6,R,4.39,4.48,3,0
1,730,6/20/03,36,13300,9,R,4.39,4.48,3,0
1,741,6/14/03,36,13300,6.95,R,4.39,4.48,1,0
1,777,6/10/03,36,13370,8.25,R,4.39,4.48,1,1
1,730,6/16/03,36,13500,7.9,R,4.39,4.48,3,0
1,775,6/12/03,36,13588,7.9,R,4.39,4.48,3,1
1,744,6/12/03,36,13977,6.5,R,4.39,4.48,1,0
1,754,6/12/03,36,14200,7,R,4.39,4.48,1,0
1,786,6/17/03,36,14237,5.5,R,4.39,4.48,1,0
1,763,6/13/03,36,14300,8.25,R,4.39,4.48,1,0
1,769,7/29/03,36,14300,5.95,R,4.49,4.48,1,0
1,741,6/12/03,36,14689,6.9,R,4.39,4.48,3,0
1,772,6/17/03,36,14818,7.49,R,4.39,4.48,1,0
1,740,6/12/03,36,14824,5.08,R,4.39,4.48,1,1
1,740,6/16/03,36,15066,7.5,R,4.39,4.48,1,0
1,765,6/14/03,36,15300,7.25,R,4.39,4.48,3,0
1,765,6/14/03,36,15300,7.25,R,4.39,4.48,3,0
1,757,6/12/03,36,15400,8.69,R,4.39,4.48,1,0
1,731,6/17/03,36,15626,5.9,R,4.39,4.48,3,0
1,736,12/7/03,36,15670,5.95,R,4.75,4.48,3,0
1,797,6/16/03,36,15783,6.99,R,4.39,4.48,1,0
1,764,6/17/03,36,15826,5.79,R,4.39,4.48,3,1
1,775,6/17/03,36,15838,7.5,R,4.39,4.48,1,1
1,775,6/14/03,36,15930,7.83,R,4.39,4.48,1,0
1,774,6/16/03,36,16300,5.59,R,4.39,4.48,1,0
1,767,6/16/03,36,16300,5.99,R,4.39,4.48,1,1
1,778,6/12/03,36,16461,8.88,R,4.39,4.48,3,0
1,776,6/17/03,36,16900,7.39,R,4.39,4.48,1,0
1,790,6/12/03,36,17267,6.79,R,4.39,4.48,1,0
1,787,6/20/03,36,17550,7.75,R,4.39,4.48,1,1
1,733,5/5/04,36,17627,5.95,R,4.65,4.48,3,0
1,741,6/12/03,36,17715,8.14,R,4.39,4.48,3,0
1,753,6/12/03,36,18085,7.25,R,4.39,4.48,1,1
1,742,6/17/03,36,18138,7.26,R,4.39,4.48,3,1
1,734,6/12/03,36,18300,13.35,R,4.39,4.48,1,1
1,784,6/12/03,36,18450,6.15,R,4.39,4.48,3,1
1,800,6/20/03,36,18518,5.95,R,4.39,4.48,3,0
1,767,6/17/03,36,18708,5.2,R,4.39,4.48,1,1
1,743,6/13/03,36,19238,10.5,R,4.39,4.48,3,0
1,783,6/9/03,36,19300,4.75,R,4.59,4.48,1,0
1,777,6/12/03,36,19300,7,R,4.39,4.48,1,1
1,787,1/7/04,36,19500,5.95,R,4.75,4.48,2,0
1,804,6/12/03,36,19600,7.15,R,4.39,4.48,1,0
1,766,4/16/04,36,4682.88,7.95,R,4.45,4.45,3,1
1,783,3/18/04,36,5000,8.25,R,4.45,4.45,1,0
1,760,3/18/04,36,5000,8,R,4.45,4.45,3,0
1,778,3/18/04,36,5000,6.74,R,4.45,4.45,1,0
1,770,3/19/04,36,5000,7.5,R,4.45,4.45,1,0
1,746,3/22/04,36,5000,13.5,R,4.45,4.45,1,0
1,780,3/25/04,36,5000,7.99,R,4.45,4.45,3,0
1,772,3/28/04,36,5000,4.85,R,4.45,4.45,1,0
1,695,4/1/04,36,5000,8.99,R,4.45,4.45,1,0
1,766,4/5/04,36,5000,4.45,R,4.45,4.45,1,0
1,790,4/7/04,36,5000,6.24,R,4.45,4.45,3,1
1,740,4/8/04,36,5000,10,R,4.45,4.45,3,0
1,772,4/19/04,36,5000,8,R,4.55,4.45,3,0
1,760,3/13/04,36,5019,7.99,R,4.45,4.45,1,1
1,810,3/14/04,36,5108,7.89,R,4.45,4.45,3,1
1,792,3/30/04,36,5178,7.25,R,4.45,4.45,1,0
1,768,3/19/04,36,5264,8,R,4.45,4.45,1,0
1,735,3/29/04,36,5329.84,7,R,4.45,4.45,1,1
1,737,4/5/04,36,5359.84,9,R,4.45,4.45,1,1
1,731,4/9/04,36,5437,10,R,4.45,4.45,3,0
1,747,5/3/04,36,5500,5.9,R,4.65,4.45,3,1
1,792,4/1/04,36,5641.06,10.99,R,4.45,4.45,3,1
1,748,4/4/04,36,5750,13.64,R,4.45,4.45,3,0
1,732,3/18/04,36,5972,8,R,4.45,4.45,3,1
1,775,3/20/04,36,5983,7.25,R,4.45,4.45,1,0
1,754,3/16/04,36,6000,9,R,4.45,4.45,1,1
1,749,3/21/04,36,6000,7.75,R,4.45,4.45,1,1
1,777,4/12/04,36,6000,3.5,R,4.45,4.45,3,0
1,778,4/20/04,36,6000,5.9,R,4.55,4.45,3,0
1,732,5/6/04,36,6013,5.07,R,4.65,4.45,3,0
1,740,4/16/04,36,6104.07,7.5,R,4.45,4.45,3,1
1,735,3/18/04,36,6165,6,R,4.45,4.45,1,1
1,748,4/11/04,36,6200,9.95,R,4.45,4.45,3,0
1,785,4/9/04,36,6235.77,7.49,R,4.45,4.45,3,1
1,749,4/13/04,36,6254,10,R,4.45,4.45,3,0
1,791,3/22/04,36,6300,10,R,4.45,4.45,3,1
1,767,3/26/04,36,6323.85,6.7,R,4.45,4.45,1,1
1,751,4/19/04,36,6381.57,12.01,R,4.55,4.45,1,1
1,782,4/14/04,36,6388,6.25,R,4.45,4.45,3,1
1,757,4/5/04,36,6500,7.1,R,4.45,4.45,3,0
1,752,4/6/04,36,6500,6.3,R,4.45,4.45,3,1
1,735,4/6/04,36,6500,9.75,R,4.45,4.45,3,0
1,749,4/16/04,36,6500,7.49,R,4.45,4.45,3,0
1,794,3/16/04,36,6561,8,R,4.45,4.45,1,1
1,688,3/23/04,36,6599,10.97,R,4.45,4.45,1,1
1,732,3/15/04,36,6600,4.65,R,4.45,4.45,3,0
1,758,3/26/04,36,6633.9,8,R,4.45,4.45,3,1
1,804,4/12/04,36,6704.95,7.25,R,4.45,4.45,3,1
1,800,4/14/04,36,6829,5.9,R,4.45,4.45,1,0
1,789,4/10/04,36,6930,5.75,R,4.45,4.45,1,0
1,769,3/15/04,36,7000,11,R,4.45,4.45,1,0
1,784,3/15/04,36,7000,10,R,4.45,4.45,3,0
1,805,3/31/04,36,7000,5.25,R,4.45,4.45,3,0
1,781,4/8/04,36,7000,5.89,R,4.45,4.45,3,0
1,809,4/15/04,36,7000,5.99,R,4.45,4.45,1,0
1,796,4/1/04,36,7022.88,8,R,4.45,4.45,1,1
1,650,4/1/04,36,7076,21,R,4.45,4.45,3,1
1,812,4/7/04,36,7080.95,9.48,R,4.45,4.45,3,1
1,750,4/9/04,36,7154.17,6.19,R,4.45,4.45,3,1
1,791,3/13/04,36,7200,6.44,R,4.45,4.45,3,1
1,754,3/15/04,36,7200,6.99,R,4.45,4.45,3,0
1,745,3/25/04,36,7200,12,R,4.45,4.45,3,1
1,697,4/6/04,36,7200,6.83,R,4.45,4.45,1,1
1,804,4/4/04,36,7376.21,4.73,R,4.45,4.45,1,1
1,767,3/26/04,36,7378.09,7.29,R,4.45,4.45,1,1
1,781,3/14/04,36,7460,7.25,R,4.45,4.45,3,1
1,744,4/4/04,36,7466.11,9,R,4.45,4.45,3,1
1,755,3/20/04,36,7500,6.99,R,4.45,4.45,1,0
1,767,3/23/04,36,7500,15.94,R,4.45,4.45,1,1
1,782,4/1/04,36,7500,7.95,R,4.45,4.45,3,1
1,755,3/16/04,36,7605,11,R,4.45,4.45,1,0
1,802,3/26/04,36,7660,7.15,R,4.45,4.45,3,0
1,796,3/15/04,36,7860,7.15,R,4.45,4.45,3,1
1,815,3/19/04,36,7900,8.5,R,4.45,4.45,3,1
1,809,3/19/04,36,7900,11.6,R,4.45,4.45,3,0
1,766,3/17/04,36,7919,7.25,R,4.45,4.45,1,1
1,775,3/26/04,36,7966,7,R,4.45,4.45,3,0
1,743,4/13/04,36,7972.89,6.9,R,4.45,4.45,3,1
1,745,3/18/04,36,8000,7.85,R,4.45,4.45,3,0
1,730,3/18/04,36,8000,7.75,R,4.45,4.45,3,0
1,788,3/22/04,36,8000,8,R,4.45,4.45,1,0
1,773,3/23/04,36,8000,11,R,4.45,4.45,3,1
1,807,4/9/04,36,8000,6.65,R,4.45,4.45,1,1
